stop_id,stop_name,lat,lon,borough,in_lcc,degree,degree_rank,degree_percentile,betweenness,betweenness_rank,betweenness_percentile,closeness,closeness_rank,closeness_percentile
490010052S,Morton Way,51.621170,-0.135870,,true,3,9,80,0.000884,7235,63,0.023932,3560,82
490010053S,Morval Road,51.456400,-0.114150,,true,3,9,80,0.000948,6881,65,0.021697,10681,44
490010054E,Mossendew Close,51.604900,-0.476240,,true,2,10,36,0.000747,8052,59,0.018089,17192,10
490010055E2,Mossford Lane,51.591060,0.076180,,true,2,10,36,0.000620,8949,54,0.021880,10008,47
490010055W2,Mossford Lane,51.591010,0.075190,,true,2,10,36,0.000593,9199,53,0.021715,10613,44
490010057E,Wilton Crescent,51.412580,-0.206680,,true,4,8,93,0.009755,617,97,0.022903,6446,66
490010057W,Wilton Crescent,51.412480,-0.206710,,true,4,8,93,0.003942,1920,90,0.022671,7237,62
490010058N,Motspur Park,51.391180,-0.252920,,true,4,8,93,0.009231,667,97,0.025690,908,95
490010058S,Motspur Park,51.389860,-0.253030,,true,2,10,36,0.000035,18076,6,0.025952,721,96
490010060W,Aberconway Road,51.401460,-0.191040,,true,3,9,80,0.000491,10128,48,0.021702,10661,44
490010064N,Mottingham / Prince of Wales,51.433890,0.047480,,true,3,9,80,0.004961,1502,92,0.023788,3921,80
490010064S,Mottingham / Prince of Wales,51.433150,0.048790,,true,2,10,36,0.001704,4456,77,0.023413,4907,74
490010065N,Elmstead Lane / Mottingham Road,51.427450,0.054300,,true,2,10,36,0.000176,14958,23,0.019967,15149,21
490010065S,Mottingham Road,51.427090,0.054000,,true,2,10,36,0.000120,16153,17,0.019888,15271,20
490010067E,Court Road / Mottingham Road,51.436420,0.045420,,true,2,10,36,0.004006,1881,90,0.023722,4108,79
490010067N,Mottingham Road / Court Road,51.436650,0.044440,,true,2,10,36,0.001003,6625,66,0.023477,4722,75
490010067S,Mottingham Road / Court Road,51.435790,0.045770,,true,3,9,80,0.001999,3874,80,0.023446,4812,75
490010068N,Moulins Road,51.539830,-0.046430,,true,3,9,80,0.001264,5579,71,0.021702,10660,44
490010069E,Mount Angelus Road,51.450720,-0.246220,,true,2,10,36,0.000101,16627,14,0.021098,12611,34
490010069W,Mount Angelus Road,51.450800,-0.246590,,true,2,10,36,0.000101,16627,14,0.020868,13262,30
490010070N,Mount Ash Road,51.433900,-0.062350,,true,2,10,36,0.000778,7842,60,0.021434,11579,39
490010071E,The Knoll,51.521570,-0.312900,,true,2,10,36,0.000261,13279,31,0.023367,5019,74
490010071N,Mount Avenue,51.520730,-0.311350,,true,2,10,36,0.000378,11489,41,0.023357,5056,74
490010075N,Mountcombe Close,51.388090,-0.303190,,true,2,10,36,0.005215,1408,93,0.021500,11325,41
490010075S,Mountcombe Close,51.389050,-0.304730,,true,2,10,36,0.000671,8573,56,0.021715,10614,44
490010076W,Mountearl Gardens,51.435510,-0.124540,,true,2,10,36,0.000106,16480,15,0.022080,9270,51
490010077N,Mount Echo Drive,51.631240,-0.013390,,true,2,10,36,0.000390,11332,41,0.022046,9400,51
490010077S,Mount Echo Drive,51.632190,-0.013480,,true,2,10,36,0.000070,17301,10,0.021047,12764,33
490010078J,Mount Ephraim Road,51.435930,-0.127740,,true,3,9,80,0.003897,1946,90,0.022305,8461,56
490010078K,Mount Ephraim Road,51.435940,-0.128190,,true,4,8,93,0.007852,866,96,0.022582,7519,61
490010079N,Mountfield Road,51.594760,-0.198970,,true,2,10,36,0.001002,6631,66,0.025147,1451,93
490010079S,Mountfield Road,51.594110,-0.198880,,true,2,10,36,0.001835,4159,79,0.025575,1012,95
490010081E,Mount Grove,51.621610,-0.258680,,true,3,9,80,0.002950,2647,87,0.020600,13924,27
490010082E,Boughton Avenue,51.382380,0.008020,,true,2,10,36,0.000110,16377,15,0.022820,6697,65
490010082W,Boughton Avenue,51.382700,0.009590,,true,2,10,36,0.000059,17538,9,0.023204,5517,71
490010083N,Mount Mascal Farm,51.434580,0.146110,,true,2,10,36,0.001023,6528,67,0.022449,7943,58
490010083S,Mount Mascal Farm,51.434440,0.146290,,true,2,10,36,0.000108,16429,15,0.020446,14263,25
490010085N1,Mount Pleasant,51.524020,-0.111240,,true,2,10,36,0.002475,3131,84,0.024580,2285,88
490010085S1,Mount Pleasant,51.525410,-0.110440,,true,2,10,36,0.029656,277,99,0.025286,1284,93
490010085S2,Mount Pleasant,51.525600,-0.110330,,true,2,10,36,0.000431,10797,44,0.024632,2191,89
490010086Z,Norrys Road,51.650070,-0.155550,,true,2,10,36,0.000119,16186,16,0.018704,16673,13
490010087E,Mount Pleasant,51.605940,-0.492560,,true,2,10,36,0.000022,18367,5,0.017454,17661,8
490010088E,Mount Pleasant,51.542090,-0.294750,,true,3,9,80,0.000189,14692,24,0.022499,7776,59
490010088W,Mount Pleasant,51.542010,-0.295160,,true,3,9,80,0.000431,10803,44,0.022707,7095,63
490010089N,Rosebery Avenue / Mount Pleasant,51.524290,-0.109780,,true,3,9,80,0.000527,9756,50,0.024023,3366,83
490010089S,Rosebery Avenue / Mount Pleasant,51.525490,-0.111230,,true,2,10,36,0.000492,10111,48,0.023893,3651,81
490010090E,Mount Pleasant Road,51.589220,-0.079290,,true,2,10,36,0.000245,13568,30,0.021494,11359,40
490010090W,Mount Pleasant Road,51.589230,-0.078580,,true,2,10,36,0.000417,10963,44,0.021501,11322,41
490010091E,Mount Pleasant Road,51.598310,-0.078160,,true,2,10,36,0.000165,15200,21,0.020835,13354,30
490010091W,Mount Pleasant Road,51.598040,-0.080250,,true,2,10,36,0.000106,16492,15,0.020818,13406,30
490010093N,Mount Road,51.409820,-0.178230,,true,2,10,36,0.000200,14437,25,0.020350,14444,24
490010093S,Mount Road,51.410450,-0.178080,,true,2,10,36,0.000184,14782,24,0.020414,14333,25
490010094E,Mount Road,51.369150,-0.291210,,true,2,10,36,0.000362,11706,40,0.020950,13053,31
490010094W,Mount Road,51.369060,-0.291050,,true,2,10,36,0.000446,10620,45,0.021392,11723,38
490010095C,Fairdale Gardens,51.509000,-0.415680,,true,2,10,36,0.000138,15770,19,0.027689,54,100
490010098E,Mounts Pond Road,51.469590,-0.000750,,true,2,10,36,0.000161,15278,21,0.024110,3190,83
490010100E,Mount Vernon Hospital,51.616580,-0.444750,,true,2,10,36,0.000406,11081,43,0.016736,18126,5
490010100E1,Mount Vernon Hospital,51.616620,-0.444970,,false,,,,,,,,,
490010100E2,Mount Vernon Hospital,51.616390,-0.444830,,false,,,,,,,,,
490010100N,Mount Vernon Hospital,51.616640,-0.444490,,true,2,10,36,0.000322,12283,37,0.016822,18078,6
490010100W,Mount Vernon Hospital,51.616360,-0.444890,,true,1,11,1,0.000000,18963,1,0.016405,18294,4
490010101S,Thirlmere Gardens,51.616110,-0.442070,,true,2,10,36,0.000303,12571,35,0.016770,18104,5
490010101Z,Thirlmere Gardens,51.615620,-0.440930,,true,3,9,80,0.000426,10859,44,0.016678,18167,5
490010103N,Mount View Road,51.576790,-0.115220,,true,2,10,36,0.001321,5417,72,0.021372,11780,38
490010103S,Mount View Road,51.575960,-0.113970,,true,2,10,36,0.000347,11936,38,0.020819,13403,30
490010104E,Mountview Road,51.382520,0.100790,,true,2,10,36,0.000088,16951,12,0.020266,14597,23
490010104W,Mountview Road,51.382390,0.099780,,true,2,10,36,0.000736,8128,58,0.020382,14387,24
490010105E,Movers Lane / River Road,51.530460,0.094220,,true,2,10,36,0.007713,878,96,0.021779,10365,46
490010105W2,Movers Lane / River Road,51.530210,0.095300,,true,2,10,36,0.001113,6134,69,0.020754,13551,29
490010106S,Mowbrays Road,51.592820,0.165890,,true,2,10,36,0.000182,14831,23,0.016995,17972,6
490010108C,Old Street Station,51.527180,-0.088290,,true,3,9,80,0.002791,2775,86,0.023272,5300,72
490010109E,Old Street Station,51.526450,-0.088050,,true,4,8,93,0.001304,5462,72,0.023327,5123,73
490010112E,Malmesbury Road,51.389380,-0.185270,,true,2,10,36,0.000076,17196,11,0.021655,10833,43
490010114N,Mulberry Parade,51.504860,-0.455720,,true,2,10,36,0.000393,11271,42,0.024980,1669,91
490010114S,Mulberry Parade,51.504620,-0.457570,,true,2,10,36,0.000276,13034,33,0.024388,2627,86
490010116E,Maybank Road,51.595720,0.031510,,true,3,9,80,0.008057,829,96,0.024465,2469,87
490010116W,Mulberry Way,51.595230,0.030780,,true,3,9,80,0.003142,2470,87,0.024272,2895,85
490010117E,Mulgrave Road,51.484750,-0.204180,,true,2,10,36,0.000369,11604,40,0.020899,13171,31
490010117W,Mulgrave Road,51.484220,-0.205800,,true,2,10,36,0.000908,7096,64,0.021488,11381,40
490010118N,Mulgrave Road,51.556730,-0.246150,,true,2,10,36,0.000716,8256,58,0.022853,6602,66
490010118S,Mulgrave Road,51.556750,-0.245990,,true,2,10,36,0.006090,1173,94,0.023520,4598,76
490010119S,Mulkern Road,51.570150,-0.128390,,true,3,9,80,0.000733,8143,58,0.021293,12034,37
490010120N,Mullion Close,51.605910,-0.358760,,true,2,10,36,0.000701,8385,57,0.022008,9527,50
490010120S,Mullion Close,51.605610,-0.358470,,true,2,10,36,0.000759,7967,59,0.021769,10414,45
490010121E,The Appleby Centre,51.511050,0.018150,,true,2,10,36,0.000208,14259,26,0.023925,3573,81
490010121N,Munday Road / Royal Victoria,51.510440,0.018270,,true,2,10,36,0.000348,11913,39,0.024056,3303,83
490010123E2,Munster Road,51.473920,-0.207490,,true,2,10,36,0.000440,10696,45,0.020899,13172,31
490010123W2,Munster Road,51.473670,-0.207570,,true,2,10,36,0.003408,2254,89,0.021422,11627,39
490010125N,Murfett Close,51.439890,-0.215600,,true,2,10,36,0.000174,15012,22,0.019710,15538,19
490010126N,Bevenden Street,51.529950,-0.086780,,true,2,10,36,0.001295,5485,72,0.022817,6707,65
490010127E,Murray Street,51.543120,-0.131050,,true,2,10,36,0.000073,17249,11,0.022161,8975,53
490010127W,Murray Street,51.543030,-0.131150,,true,2,10,36,0.000135,15847,18,0.022404,8100,58
490010128N,Muschamp Road,51.377690,-0.170530,,true,3,9,80,0.000844,7446,62,0.024190,3046,84
490010128S,Muschamp Road,51.377020,-0.170250,,true,3,9,80,0.000989,6698,66,0.024158,3102,84
490010129N,Muschamp Road,51.374780,-0.177010,,true,2,10,36,0.000383,11428,41,0.023750,4033,79
490010129S,Muschamp Road,51.375800,-0.177270,,true,2,10,36,0.000221,14024,28,0.023432,4846,75
490010130E,London Wall,51.517580,-0.095190,,true,2,10,36,0.000270,13129,32,0.023523,4589,76
490010130N,Aldersgate Street,51.518650,-0.097200,,true,2,10,36,0.000131,15918,18,0.023282,5267,73
490010130S,London Wall,51.518310,-0.096790,,true,3,9,80,0.000124,16064,17,0.023546,4539,76
490010130W,London Wall,51.517440,-0.095200,,true,2,10,36,0.000153,15469,20,0.023555,4525,76
490010131W,Museum Street,51.517410,-0.124600,,true,2,10,36,0.002822,2755,86,0.025352,1220,94
490010131WB,Museum Street,51.517580,-0.124340,,true,5,7,98,0.045207,182,99,0.026228,555,97
490010132N2,Musgrave Road,51.479490,-0.335180,,true,2,10,36,0.000282,12933,33,0.018148,17137,10
490010134S,Ravensbourne Avenue / Downs Hill,51.409520,-0.002580,,true,2,10,36,0.000125,16042,17,0.022417,8052,58
490010135K,Muswell Hill Road,51.589940,-0.145890,,true,2,10,36,0.000216,14099,27,0.022293,8496,55
490010135L,Muswell Hill Road,51.589780,-0.145780,,true,2,10,36,0.000235,13776,29,0.022313,8435,56
490010136S,Muswell Hill Road,51.578260,-0.148400,,true,2,10,36,0.000608,9047,53,0.021786,10341,46
490010138N,Patmos Road,51.475670,-0.104990,,true,2,10,36,0.000501,10020,48,0.020727,13608,29
490010138Z,Patmos Road,51.475120,-0.105130,,true,2,10,36,0.000430,10818,44,0.020078,14971,21
490010139S1,Lawrence Campe Close,51.625440,-0.170390,,true,2,10,36,0.000202,14414,25,0.022918,6399,67
490010139S2,Myddelton Park,51.624200,-0.167910,,true,2,10,36,0.000395,11235,42,0.023084,5897,69
490010140E,Myddelton Park,51.629020,-0.164870,,true,2,10,36,0.000661,8650,55,0.022363,8241,57
490010140W,Myddelton Park,51.629080,-0.165240,,true,3,9,80,0.000659,8669,55,0.022612,7432,61
490010141E,Myddelton Road,51.587670,-0.118780,,true,2,10,36,0.001206,5795,70,0.021678,10746,44
490010141W,Myddelton Road,51.587640,-0.118080,,true,2,10,36,0.000536,9664,50,0.021457,11508,40
490010142N,Myrtle Avenue,51.462960,-0.425870,,true,3,9,80,0.006868,994,95,0.027240,142,99
490010142S,Myrtle Avenue,51.462410,-0.426460,,true,2,10,36,0.003291,2352,88,0.025849,801,96
490010143N,Myrtle Road,51.602160,0.210020,,true,2,10,36,0.000118,16207,16,0.014685,18795,2
490010143S,Myrtle Road,51.601740,0.210570,,true,2,10,36,0.000038,18030,7,0.014688,18794,2
490010145N,Naafi Messing Store,51.486370,0.062980,,true,4,8,93,0.001865,4104,79,0.024201,3024,84
490010146N,Nadine Street,51.484910,0.033070,,true,3,9,80,0.000702,8373,57,0.024384,2642,86
490010146S,Nadine Street,51.484500,0.033490,,true,3,9,80,0.000664,8624,56,0.024211,3006,84
490010148E,Nallhead Road,51.430930,-0.400700,,true,2,10,36,0.000637,8843,55,0.019282,16078,16
490010148W,Nallhead Road,51.430520,-0.400660,,true,2,10,36,0.000687,8482,56,0.019341,16012,16
490010149J,Holland Rd / Kensington Olympia Stn,51.497090,-0.206660,,true,2,10,36,0.001259,5602,71,0.022488,7813,59
490010151R,Mare Street / Narrow Way,51.549570,-0.055430,,true,3,9,80,0.000281,12937,33,0.022123,9110,52
490010153LA,Pembury Circus,51.549550,-0.058390,,false,,,,,,,,,
490010154Y,Pembury Circus,51.549470,-0.058580,,true,3,9,80,0.000449,10578,45,0.022067,9311,51
490010156N,National Army Museum,51.486740,-0.160530,,true,2,10,36,0.000596,9166,53,0.021977,9631,49
490010156S,National Army Museum,51.486380,-0.160890,,true,2,10,36,0.000689,8472,56,0.022259,8596,55
490010157E,National Physical Laboratory,51.427430,-0.345800,,true,2,10,36,0.002549,3027,85,0.026704,333,98
490010157W,National Physical Laboratory,51.427140,-0.344380,,true,2,10,36,0.003418,2243,89,0.026494,414,98
490010158N,Robert Street,51.527370,-0.138740,,true,3,9,80,0.009109,683,97,0.024504,2398,88
490010158S,William Road,51.527070,-0.138520,,true,2,10,36,0.003080,2536,87,0.024368,2677,86
490010160E1,Greenwood Road,51.545860,-0.063960,,true,2,10,36,0.000244,13601,30,0.021517,11257,41
490010160W,Greenwood Road,51.545790,-0.064570,,true,2,10,36,0.002847,2727,86,0.022291,8503,55
490010161E,Royal Oak Road,51.546420,-0.060360,,true,2,10,36,0.000245,13583,30,0.021576,11099,42
490010161W,Royal Oak Road,51.546110,-0.061640,,true,2,10,36,0.002853,2722,86,0.022323,8403,56
490010162N,Neasden Shopping Parade,51.559680,-0.250470,,true,6,6,99,0.008627,733,96,0.023848,3757,80
490010162W1,Neasden Shopping Centre,51.559570,-0.250230,,false,,,,,,,,,
490010163N,Neasden Underpass,51.558560,-0.250610,,true,6,6,99,0.002530,3050,85,0.023461,4776,75
490010164K,Neathouse Place,51.494460,-0.141360,,true,3,9,80,0.000970,6780,65,0.023355,5059,74
490010164L,Neathouse Place,51.495360,-0.141890,,true,2,10,36,0.002791,2774,86,0.023681,4216,78
490010164S,Vauxhall Bridge Road / Victoria Stn,51.495750,-0.142190,,false,,,,,,,,,
490010164ZZ,Neathouse Place,51.495400,-0.141900,,false,,,,,,,,,
490010165W,Neave Crescent,51.597170,0.215890,,true,2,10,36,0.000147,15586,19,0.014814,18758,2
490010167E,Nelmes Road,51.570340,0.224740,,true,2,10,36,0.000043,17914,7,0.014482,18854,2
490010167W,Nelmes Road,51.570240,0.224820,,true,3,9,80,0.001455,5043,74,0.014870,18742,2
490010168E,The Nelson Health Centre,51.410440,-0.210630,,true,2,10,36,0.009739,620,97,0.023191,5573,71
490010168W,The Nelson Health Centre,51.410550,-0.210040,,true,2,10,36,0.003890,1954,90,0.022927,6366,67
490010169E,South Hornchurch Library,51.530440,0.187850,,true,2,10,36,0.000068,17353,10,0.015105,18673,3
490010169W,South Hornchurch Library,51.531160,0.186530,,true,2,10,36,0.000054,17644,9,0.015034,18691,2
490010170N,Nelson Road,51.615220,-0.306530,,true,3,9,80,0.003280,2355,88,0.021894,9953,48
490010170S,Nelson Road,51.614100,-0.305660,,true,3,9,80,0.005446,1338,93,0.021929,9816,48
490010173N,Nelson Road,51.457500,-0.372140,,true,3,9,80,0.000481,10233,47,0.020069,14989,21
490010173S,Nelson Road,51.457870,-0.371620,,true,3,9,80,0.000470,10352,47,0.020294,14540,24
490010174E,Nene Road Roundabout,51.479570,-0.450610,,true,2,10,36,0.001931,3989,80,0.027452,102,99
490010175E,Neptune Road,51.581260,-0.344480,,true,2,10,36,0.004502,1662,92,0.026215,574,97
490010175W,Neptune Road,51.581260,-0.345120,,true,2,10,36,0.004291,1738,91,0.025871,776,96
490010176N,Neptune Street / St Olaves Estate,51.497480,-0.054080,,true,3,9,80,0.000613,9011,54,0.020783,13493,29
490010176S,Neptune Street / St Olaves Estate,51.497970,-0.054270,,true,2,10,36,0.000515,9873,49,0.020916,13134,31
490010178S,Nesham Street,51.506900,-0.066490,,true,2,10,36,0.000255,13374,31,0.022308,8451,56
490010182O,Nether Street,51.613220,-0.184960,,true,2,10,36,0.000432,10778,44,0.025459,1126,94
490010182W,Nether Street,51.613100,-0.184880,,true,2,10,36,0.001267,5568,72,0.025611,981,95
490010184E,Netley Close,51.353020,-0.016100,,true,3,9,80,0.001246,5651,71,0.020831,13373,30
490010185S,Netley Gardens,51.387780,-0.189050,,true,2,10,36,0.000361,11724,40,0.022331,8371,56
490010186N,Netley Road,51.386570,-0.186280,,true,2,10,36,0.000619,8953,54,0.022343,8326,56
490010186S,Netley Road,51.386770,-0.185670,,true,2,10,36,0.000980,6736,65,0.022604,7456,61
490010187K,Nevern Place,51.493310,-0.194450,,true,3,9,80,0.000454,10526,46,0.021247,12195,36
490010189N,Neville Road,51.597440,0.084590,,true,2,10,36,0.001655,4567,77,0.021027,12837,33
490010189S,Neville Road,51.597870,0.084840,,true,2,10,36,0.001325,5399,72,0.020473,14205,25
490010190N,Southmere Lake,51.497830,0.121030,,true,4,8,93,0.000298,12671,34,0.023768,3987,79
490010190S,Southmere Lake,51.498730,0.121650,,true,4,8,93,0.001569,4766,76,0.024314,2802,85
490010192W,New Barnet Station  / Station Road,51.649400,-0.176790,,true,5,7,98,0.002943,2650,87,0.019716,15527,19
490010193B,New Barnet Sainsbury's,51.649620,-0.171280,,true,3,9,80,0.000318,12339,36,0.019828,15385,19
490010193C,New Barnet Sainsbury's,51.649870,-0.171570,,true,3,9,80,0.005158,1425,93,0.020464,14222,25
490010197E,Newbury Road / Compass Centre,51.481100,-0.465930,,true,2,10,36,0.001831,4172,79,0.026723,326,98
490010198W,New Cavendish Street,51.519880,-0.143860,,true,2,10,36,0.000878,7271,63,0.024457,2479,87
490010199D,New Change / Cannon Street,51.513820,-0.096580,,true,3,9,80,0.000384,11407,41,0.023743,4048,79
490010199E,New Change / Cannon Street,51.513510,-0.096260,,true,4,8,93,0.000389,11341,41,0.023869,3711,81
490010200C,St Paul's Churchyard,51.513040,-0.097460,,true,4,8,93,0.000531,9706,50,0.023909,3613,81
490010201E,New City Road,51.527900,0.032210,,true,2,10,36,0.000481,10232,47,0.022824,6685,65
490010201W,New City Road,51.528600,0.033560,,true,4,8,93,0.005938,1213,94,0.022910,6423,66
490010202N,New City Road,51.524880,0.039270,,true,3,9,80,0.000101,16643,14,0.021872,10040,47
490010203E,New Cottage Farm,51.684780,-0.160630,,true,2,10,36,0.000394,11258,42,0.017382,17703,7
490010203N,New Cottage Farm,51.684030,-0.159520,,true,2,10,36,0.000124,16070,17,0.017195,17843,7
490010204G,New Cross Bus Garage,51.474400,-0.044890,,true,4,8,93,0.000772,7885,59,0.024954,1713,91
490010204H,New Cross Bus Garage,51.474400,-0.044190,,true,3,9,80,0.000371,11571,40,0.024830,1908,90
490010204J,New Cross Bus Garage,51.474230,-0.044670,,true,2,10,36,0.000092,16844,13,0.024975,1679,91
490010204K,New Cross Bus Garage,51.474250,-0.045260,,true,5,7,98,0.008816,709,96,0.025055,1542,92
490010205A,New Cross Fire Station,51.473910,-0.048590,,true,2,10,36,0.005604,1294,93,0.024460,2474,87
490010205E,New Cross Fire Station,51.474060,-0.048480,,true,3,9,80,0.000555,9501,51,0.024410,2577,87
490010206C,New Cross Road / Besson Street,51.475790,-0.047510,,true,2,10,36,0.000018,18423,5,0.024367,2680,86
490010208L,New Cross Sainsbury's,51.476750,-0.042590,,true,2,10,36,0.000819,7577,61,0.025005,1624,92
490010208N,New Cross Sainsbury's,51.476550,-0.043020,,true,2,10,36,0.000461,10440,46,0.025030,1582,92
490010209B,New Eltham Station  / Footscray Road,51.438360,0.071410,,true,3,9,80,0.000830,7525,61,0.022050,9377,51
490010212S,Vandome Close,51.511810,0.025350,,true,2,10,36,0.000199,14469,25,0.023007,6099,68
490010212S2,Vandome Close,51.512030,0.025090,,true,2,10,36,0.000246,13551,30,0.023306,5192,73
490010215N,Newham University Hosp / New Vic College,51.522760,0.030770,,true,3,9,80,0.000721,8220,58,0.022733,6992,63
490010215S,Newham University Hosp / New Vic College,51.522510,0.031070,,true,3,9,80,0.000366,11650,40,0.022662,7264,62
490010216S,Newham Leisure Centre,51.518440,0.032220,,true,3,9,80,0.000110,16389,15,0.022660,7272,62
490010218BS,Ron Leighton Way,51.533770,0.051590,,false,,,,,,,,,
490010218O,Newham Town Hall,51.533260,0.055770,,true,2,10,36,0.001952,3950,80,0.022480,7838,59
490010218T,Newham Town Hall,51.532720,0.054610,,true,2,10,36,0.000182,14834,23,0.022126,9102,52
490010218U,Newham Town Hall,51.531750,0.055300,,true,2,10,36,0.000096,16739,13,0.021684,10727,44
490010218V,Newham Town Hall,51.531880,0.055290,,true,2,10,36,0.000283,12916,33,0.021538,11206,41
490010218W,Newham Town Hall,51.533280,0.056730,,true,3,9,80,0.002175,3560,82,0.022619,7403,61
490010219N,Newham Way,51.518040,0.023440,,true,2,10,36,0.000148,15573,20,0.022782,6826,64
490010219S,Newham Way,51.517940,0.023650,,true,2,10,36,0.000140,15728,19,0.022798,6765,65
490010220S,Newham Way,51.516370,0.032150,,true,3,9,80,0.000039,17991,7,0.022707,7093,63
490010221E,New Heston Road,51.484870,-0.379860,,true,2,10,36,0.000219,14051,28,0.021976,9636,49
490010221N,New Heston Road,51.486030,-0.381390,,true,2,10,36,0.000384,11398,41,0.022588,7501,61
490010221S,New Heston Road,51.485160,-0.380630,,true,2,10,36,0.000105,16517,15,0.022725,7027,63
490010221W,New Heston Road,51.484950,-0.377560,,true,2,10,36,0.000896,7165,63,0.022775,6847,64
490010222W,Newick Road,51.556410,-0.055040,,false,,,,,,,,,
490010223N,Newington Butts,51.491680,-0.102830,,true,5,7,98,0.013827,433,98,0.025324,1247,94
490010223S1,Newington Butts,51.491670,-0.102550,,true,3,9,80,0.003461,2217,89,0.024696,2092,89
490010223S2,Newington Butts,51.492110,-0.101920,,true,2,10,36,0.000759,7966,59,0.024601,2247,88
490010224S3,Albion Road,51.552480,-0.086090,,true,2,10,36,0.000332,12146,37,0.021881,10001,47
490010225N,New Kings Road,51.475680,-0.192720,,true,2,10,36,0.000168,15146,22,0.020998,12921,32
490010225S,New King's Road,51.475540,-0.192520,,true,2,10,36,0.000203,14377,26,0.020816,13415,30
490010226G,Newlands Park,51.426230,-0.051840,,true,5,7,98,0.001915,4023,80,0.022139,9066,52
490010226H,Newlands Park,51.426150,-0.052280,,true,5,7,98,0.002730,2835,86,0.022147,9032,53
490010229E,Newlands Woods,51.346850,-0.038900,,true,2,10,36,0.000571,9364,52,0.020011,15084,21
490010229W,Newlands Woods,51.346550,-0.040160,,true,2,10,36,0.000510,9918,49,0.019851,15327,20
490010230W,Hoxton Station,51.529160,-0.075020,,true,2,10,36,0.001430,5110,74,0.022540,7647,60
490010232E,Nelson Road / New Malden,51.394860,-0.265070,,true,2,10,36,0.000142,15682,19,0.025990,700,96
490010232W,Nelson Road / New Malden,51.394600,-0.265570,,true,2,10,36,0.000302,12596,35,0.027081,187,99
490010234C,New Malden High Street,51.400920,-0.255990,,true,3,9,80,0.000569,9379,52,0.026478,421,98
490010234D,New Malden High Street,51.400630,-0.255730,,true,3,9,80,0.000736,8130,58,0.027287,132,99
490010235F,Walton Avenue,51.398870,-0.253550,,true,3,9,80,0.007601,895,95,0.026993,206,99
490010235G,Walton Avenue,51.398730,-0.254320,,true,3,9,80,0.027934,291,99,0.027615,72,100
490010236N,Newman Road,51.381910,-0.120910,,true,2,10,36,0.000254,13392,31,0.022307,8456,56
490010236S,Newman Road,51.381780,-0.120700,,true,2,10,36,0.001102,6190,68,0.022965,6228,67
490010238E,Newmarket Green,51.445020,0.040450,,true,2,10,36,0.000225,13927,28,0.022267,8575,55
490010238N1,Newmarket Green,51.445490,0.039730,,true,2,10,36,0.000143,15667,19,0.022257,8604,55
490010238N2,Newmarket Green,51.445440,0.040300,,true,3,9,80,0.000252,13452,31,0.022831,6665,65
490010239Y,Newmarket Avenue,51.553340,-0.360870,,true,2,10,36,0.000204,14348,26,0.026416,452,98
490010242E,Town Road,51.625040,-0.052380,,true,2,10,36,0.000448,10586,45,0.021832,10191,46
490010242W,Town Road,51.624110,-0.049550,,true,2,10,36,0.000791,7744,60,0.021693,10694,44
490010243E,Atkins Road / New Park Road,51.447160,-0.129050,,true,3,9,80,0.000800,7689,60,0.021235,12227,36
490010243W,Atkins Road / New Park Road,51.447160,-0.129540,,true,2,10,36,0.000594,9189,53,0.021397,11701,39
490010244S,New Peachey Lane,51.522680,-0.481580,,true,2,10,36,0.000191,14637,24,0.022076,9281,51
490010245E,Newport Road,51.481030,-0.461940,,true,2,10,36,0.000411,11031,43,0.026629,353,98
490010245N,Newport Road,51.480330,-0.459580,,true,4,8,93,0.004462,1685,91,0.027495,94,100
490010246WN,Newport Road,51.477430,-0.238310,,true,4,8,93,0.000445,10623,45,0.019907,15235,20
490010246WP,Newport Road,51.478330,-0.238100,,true,2,10,36,0.000369,11595,40,0.019895,15262,20
490010247N,Newquay Crescent,51.569390,-0.377380,,true,2,10,36,0.000985,6718,66,0.025118,1471,92
490010247S,Newquay Crescent,51.568610,-0.377440,,true,2,10,36,0.000063,17451,10,0.024026,3360,83
490010248N,Newquay Road,51.436550,-0.018480,,true,2,10,36,0.007910,856,96,0.023629,4334,77
490010248S,Newquay Road,51.437090,-0.018550,,true,3,9,80,0.002186,3545,82,0.023203,5525,71
490010250N,New River Sports Centre,51.604610,-0.096880,,true,2,10,36,0.000780,7823,60,0.020503,14143,26
490010250W,New River Sports Centre,51.604950,-0.096380,,true,2,10,36,0.000088,16949,12,0.020993,12938,32
490010251G,New Road,51.480970,-0.439190,,true,4,8,93,0.000400,11157,42,0.027490,95,100
490010252E,New Road,51.525960,-0.439710,,true,3,9,80,0.001908,4033,80,0.025176,1414,93
490010252S,New Road,51.526070,-0.439120,,true,3,9,80,0.001407,5170,74,0.024903,1792,91
490010253E,New Road,51.481410,0.127690,,true,3,9,80,0.000148,15555,20,0.022797,6773,65
490010253W,New Road,51.481190,0.125460,,true,4,8,93,0.001852,4124,79,0.023200,5535,71
490010254E,New Road,51.520470,0.204290,,true,2,10,36,0.000706,8350,57,0.015329,18612,3
490010254W,New Road,51.520370,0.204690,,true,2,10,36,0.000507,9945,49,0.014880,18735,2
490010255E,New Road,51.514840,-0.062680,,true,2,10,36,0.001132,6058,69,0.023113,5808,70
490010255W,New Road,51.514660,-0.060910,,true,2,10,36,0.000503,9998,48,0.022945,6296,67
